Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/BEGIN_PAYMENT""), ""Begin payment"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Begin Payment',,2020-11-20 12:09:30,2020-11-20 12:09:34,4.041s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/NEXT_BUTTON""), ""Continue"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Continue',,2020-11-20 12:09:34,2020-11-20 12:09:39,4.939s,PASSED
"utilities.SafeActions.safeCheck(findTestObject(""MAKE_ PAYMENT/Home_ Page/ELECTRONIC_CHECK""), ""Echeck"", [pageLoadTime])",Chrome 86.0.4240.198,Select 'Electronic check' radio button,,2020-11-20 12:09:39,2020-11-20 12:09:41,2.633s,PASSED
"pages.Payment_Page.setAmount(""1"", paymentAmount, ""testing"", referenceNum)",Chrome 86.0.4240.198,"Enter payment amount,reference num,comments",,2020-11-20 12:09:41,2020-11-20 12:09:51,9.889s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/ADD_ANOTHER_PROPERTY""), ""Multi-Payment"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Add another property',,2020-11-20 12:09:51,2020-11-20 12:09:55,3.716s,PASSED
"pages.Payment_Page.setAmount(""2"", paymentAmount2, ""Payment for testing"", referenceNum)",Chrome 86.0.4240.198,"Enter payment amount,reference num,comments",,2020-11-20 12:09:55,2020-11-20 12:10:03,7.718s,PASSED
"utilities.SafeActions.safeSelectOptionInDropdownByVisibleText(findTestObject(""MAKE_ PAYMENT/Home_ Page/PAYMENT_TYPE""), paymentType, ""Payment Type"", [pageLoadTime])",Chrome 86.0.4240.198,Select 'Payment type',,2020-11-20 12:10:03,2020-11-20 12:10:06,2.911s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""), ""Continue"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Continue',,2020-11-20 12:10:06,2020-11-20 12:10:10,4.090s,PASSED
"pages.Payment_Page.setPersonalDetails(firstName, lastName, telephone)",Chrome 86.0.4240.198,"Enter First and Last name,telephone",,2020-11-20 12:10:10,2020-11-20 12:10:18,7.787s,PASSED
"pages.Payment_Page.setLocationDetails(address, zipCode)",Chrome 86.0.4240.198,Enter addess details,,2020-11-20 12:10:18,2020-11-20 12:10:22,4.423s,PASSED
"pages.Payment_Page.clickOnElement(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""))",Chrome 86.0.4240.198,Click on 'Continue',,2020-11-20 12:10:22,2020-11-20 12:10:25,2.758s,PASSED
"utilities.SafeActions.safeCheck(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/CheckBox""), ""Billing CheckBox"", [pageLoadTime])",Chrome 86.0.4240.198,Select checkbox 'My billing information is same information i entered in previous page',,2020-11-20 12:10:25,2020-11-20 12:10:29,3.905s,PASSED
waitForPageLoad(2),Chrome 86.0.4240.198,,,2020-11-20 12:10:29,2020-11-20 12:10:30,1.207s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""), ""Continue"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Continue',,2020-11-20 12:10:30,2020-11-20 12:10:35,5.529s,PASSED
"utilities.SafeActions.safeCheck(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/ACC_TYPE_CHECKING""), ""Checking"", [pageLoadTime])",Chrome 86.0.4240.198,Select Account type as 'Checking',,2020-11-20 12:10:35,2020-11-20 12:10:39,3.245s,PASSED
"pages.Payment_Page.setElectronicCheckInformation(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/CHECKING_ACCOUNT_NUMBER""), findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/CONFIRM_CHECKING_ACC_NUM""), routingNum, checkingAccNum)",Chrome 86.0.4240.198,"Enter 'Routing Number',checking account num",,2020-11-20 12:10:39,2020-11-20 12:10:47,8.218s,PASSED
"utilities.SafeActions.safeType(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/EMAIL_ADDRESS""), emailAddress, ""EmailAddress"", [pageLoadTime])",Chrome 86.0.4240.198,Enter 'Email address',,2020-11-20 12:10:47,2020-11-20 12:10:49,2.392s,PASSED
"utilities.SafeActions.safeType(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/SIGNATURE""), firstName, ""EmailAddress"", [pageLoadTime])",Chrome 86.0.4240.198,Enter 'Signature',,2020-11-20 12:10:49,2020-11-20 12:10:51,2.242s,PASSED
"utilities.SafeActions.safeType(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/AGREEMENT""), ""Yes"", ""Agreement"", [pageLoadTime])",Chrome 86.0.4240.198,Enter 'Agreement' (Yes),,2020-11-20 12:10:51,2020-11-20 12:10:54,2.292s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/CHECK_CONTINUE""), ""Continue"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Continue',,2020-11-20 12:10:54,2020-11-20 12:10:55,1.770s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""), ""Continue"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'I accept',,2020-11-20 12:10:55,2020-11-20 12:11:00,4.169s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/I_AGREE""), ""I agree"", [pageLoadTime])",Chrome 86.0.4240.198,,,2020-11-20 12:11:00,2020-11-20 12:11:09,9.684s,PASSED
"pages.Payment_Page.verifyUserDetails(firstName, lastName, emailAddress, ""Discover"", ""Checking"")",Chrome 86.0.4240.198,Verify user details,,2020-11-20 12:11:09,2020-11-20 12:11:16,6.182s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Verification_ Details/PROCESS_PAYMENT""), ""Process Payment"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Process Payment',,2020-11-20 12:11:16,2020-11-20 12:11:17,1.906s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Verification_ Details/YES_BUTTON""), ""yes button"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Yes',,2020-11-20 12:11:17,2020-11-20 12:11:23,5.120s,PASSED
"verifyElementPresent(findTestObject(""MAKE_ PAYMENT/Verification_ Details/PENDING""), 30)",Chrome 86.0.4240.198,Verify Payment Status,,2020-11-20 12:11:23,2020-11-20 12:11:25,2.349s,PASSED
PaymentID = pages.Payment_Page.verifyECheckPaymentApproval(referenceNum),Chrome 86.0.4240.198,Verify details and notedown payment id,,2020-11-20 12:11:25,2020-11-20 12:11:28,2.815s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""SEARCH_PAYMENT/SEARCH_PAYMENT""), ""Search Payment"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Search Payment',,2020-11-20 12:11:28,2020-11-20 12:11:30,1.891s,PASSED
waitForPageLoad(10),Chrome 86.0.4240.198,,,2020-11-20 12:11:30,2020-11-20 12:11:30,0.042s,PASSED
pages.Search_Page.switchToWindow(),Chrome 86.0.4240.198,,,2020-11-20 12:11:30,2020-11-20 12:11:32,2.247s,PASSED
"utilities.SafeActions.safeCheck(findTestObject(""SEARCH_PAYMENT/ELECTRONIC_CHECK""), ""Echeck"", [pageLoadTime])",Chrome 86.0.4240.198,Select 'E-check' radio button,,2020-11-20 12:11:32,2020-11-20 12:11:37,5.013s,PASSED
"pages.Search_Page.setSearchDetails(lastName, VISA, checkingAccNum)",Chrome 86.0.4240.198,"Enter billing last name,acc num",,2020-11-20 12:11:37,2020-11-20 12:11:42,5.401s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""SEARCH_PAYMENT/SEARCH_BUTTON""), ""Search"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Search',,2020-11-20 12:11:42,2020-11-20 12:11:48,5.756s,PASSED
pages.Payment_Page.verifyPaymentDetailsInReceipt(PaymentID),Chrome 86.0.4240.198,Verify payment details,,2020-11-20 12:11:48,2020-11-20 12:11:50,1.899s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""SEARCH_PAYMENT/SEARCH_ ICON""), ""SearchIcon"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Search' icon to generate receipt,,2020-11-20 12:11:50,2020-11-20 12:11:52,1.974s,PASSED
"scrollToElement(findTestObject(""SEARCH_PAYMENT/CLOSE_BUTTON""), 0)",Chrome 86.0.4240.198,,,2020-11-20 12:11:52,2020-11-20 12:11:54,1.838s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""SEARCH_PAYMENT/EMAIL_ RECEIPT""), ""Email Receipt"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Email Receipt',,2020-11-20 12:11:54,2020-11-20 12:11:56,1.903s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""SEARCH_PAYMENT/SEND_ EMAIL_BUTTON""), ""Send Email"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Send Email',,2020-11-20 12:11:56,2020-11-20 12:11:58,2.306s,PASSED
Start listener action : afterTestCase,Chrome 86.0.4240.198,,,2020-11-20 12:11:58,2020-11-20 12:11:59,0.819s,PASSED
,,,,,,,
Test Cases/Consumer_Make_Payment/TC_005_Echeck_Savings_SingleLine_Payment,Chrome 86.0.4240.198,,,2020-11-20 12:11:59,2020-11-20 12:14:25,2m - 26.422s,PASSED
Start listener action : beforeTestCase,Chrome 86.0.4240.198,,,2020-11-20 12:11:59,2020-11-20 12:11:59,0.000s,PASSED
"utilities.SafeActions.openBrowser(certpay_url, [pageLoadTime])",Chrome 86.0.4240.198,Open Certpay application,,2020-11-20 12:11:59,2020-11-20 12:12:09,9.526s,PASSED
"utilities.SafeActions.safeType(findTestObject(""MAKE_ PAYMENT/Home_ Page/BUREAU_CODE""), bureauCode, ""Bureau code"", [pageLoadTime])",Chrome 86.0.4240.198,Enter valid Bureau code,,2020-11-20 12:12:09,2020-11-20 12:12:11,2.041s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/BEGIN_PAYMENT""), ""Begin payment"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Begin Payment',,2020-11-20 12:12:11,2020-11-20 12:12:14,3.395s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/NEXT_BUTTON""), ""Continue"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Continue',,2020-11-20 12:12:14,2020-11-20 12:12:20,5.497s,PASSED
"utilities.SafeActions.safeCheck(findTestObject(""MAKE_ PAYMENT/Home_ Page/ELECTRONIC_CHECK""), ""Electronic check"", [pageLoadTime])",Chrome 86.0.4240.198,Select 'Electronic check' radio button,,2020-11-20 12:12:20,2020-11-20 12:12:23,3.330s,PASSED
"pages.Payment_Page.setAmount(""1"", paymentAmount, ""testing"", referenceNum)",Chrome 86.0.4240.198,"Enter Payment Amount,reference num,comments",,2020-11-20 12:12:23,2020-11-20 12:12:32,8.715s,PASSED
"utilities.SafeActions.safeSelectOptionInDropdownByVisibleText(findTestObject(""MAKE_ PAYMENT/Home_ Page/PAYMENT_TYPE""), paymentType, ""Payment Type"", [pageLoadTime])",Chrome 86.0.4240.198,Select 'Payment type',,2020-11-20 12:12:32,2020-11-20 12:12:35,3.072s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""), ""Continue"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Continue',,2020-11-20 12:12:35,2020-11-20 12:12:39,4.022s,PASSED
"pages.Payment_Page.setPersonalDetails(firstName, lastName, telephone)",Chrome 86.0.4240.198,"Enter First and Last name,telephone",,2020-11-20 12:12:39,2020-11-20 12:12:47,8.090s,PASSED
"pages.Payment_Page.setLocationDetails(address, zipCode)",Chrome 86.0.4240.198,Enter address details,,2020-11-20 12:12:47,2020-11-20 12:12:52,4.518s,PASSED
"pages.Payment_Page.clickOnElement(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""))",Chrome 86.0.4240.198,Click on 'Continue',,2020-11-20 12:12:52,2020-11-20 12:12:54,2.791s,PASSED
"utilities.SafeActions.safeCheck(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/CheckBox""), ""Billing CheckBox"", [pageLoadTime])",Chrome 86.0.4240.198,Select checkbox 'My billing information is same information i entered in previous page',,2020-11-20 12:12:54,2020-11-20 12:12:58,3.966s,PASSED
waitForPageLoad(2),Chrome 86.0.4240.198,,,2020-11-20 12:12:58,2020-11-20 12:13:02,3.874s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""), ""Continue"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Continue',,2020-11-20 12:13:02,2020-11-20 12:13:08,6.060s,PASSED
"utilities.SafeActions.safeCheck(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/ACC_TYPE_SAVINGS""), ""Savings"", [pageLoadTime])",Chrome 86.0.4240.198,Select Account type as 'Savings',,2020-11-20 12:13:08,2020-11-20 12:13:12,3.316s,PASSED
"pages.Payment_Page.setElectronicCheckInformation(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/CHECKING_ACCOUNT_NUMBER""), findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/CONFIRM_CHECKING_ACC_NUM""), routingNum, checkingAccNum)",Chrome 86.0.4240.198,"Enter 'Routing Number',Checking acc num",,2020-11-20 12:13:12,2020-11-20 12:13:20,7.991s,PASSED
"utilities.SafeActions.safeType(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/EMAIL_ADDRESS""), emailAddress, ""EmailAddress"", [pageLoadTime])",Chrome 86.0.4240.198,Enter 'Email address',,2020-11-20 12:13:20,2020-11-20 12:13:22,2.365s,PASSED
"utilities.SafeActions.safeType(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/SIGNATURE""), firstName, ""EmailAddress"", [pageLoadTime])",Chrome 86.0.4240.198,Enter 'Signature',,2020-11-20 12:13:22,2020-11-20 12:13:24,2.282s,PASSED
"utilities.SafeActions.safeType(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/AGREEMENT""), ""Yes"", ""Agreement"", [pageLoadTime])",Chrome 86.0.4240.198,Enter 'Agreement' (Yes),,2020-11-20 12:13:24,2020-11-20 12:13:26,2.222s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/CHECK_CONTINUE""), ""Continue"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Continue',,2020-11-20 12:13:26,2020-11-20 12:13:28,1.804s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""), ""Continue"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'I accept',,2020-11-20 12:13:28,2020-11-20 12:13:33,4.322s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/I_AGREE""), ""I agree"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'I agree',,2020-11-20 12:13:33,2020-11-20 12:13:38,4.988s,PASSED
"pages.Payment_Page.verifyUserDetails(firstName, lastName, emailAddress, ""Discover"", ""Savings"")",Chrome 86.0.4240.198,,,2020-11-20 12:13:38,2020-11-20 12:13:44,6.162s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Verification_ Details/PROCESS_PAYMENT""), ""Process Payment"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Process Payment',,2020-11-20 12:13:44,2020-11-20 12:13:46,1.886s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Verification_ Details/YES_BUTTON""), ""yes button"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Yes',,2020-11-20 12:13:46,2020-11-20 12:13:50,4.325s,PASSED
"verifyElementPresent(findTestObject(""MAKE_ PAYMENT/Verification_ Details/PENDING""), 30)",Chrome 86.0.4240.198,Verify Payment Status,,2020-11-20 12:13:50,2020-11-20 12:13:52,1.621s,PASSED
PaymentID = pages.Payment_Page.verifyECheckPaymentApproval(referenceNum),Chrome 86.0.4240.198,Verify details and note down payment id,,2020-11-20 12:13:52,2020-11-20 12:13:54,2.796s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""SEARCH_PAYMENT/SEARCH_PAYMENT""), ""Search Payment"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Search Payment',,2020-11-20 12:13:54,2020-11-20 12:13:56,1.959s,PASSED
waitForPageLoad(10),Chrome 86.0.4240.198,,,2020-11-20 12:13:56,2020-11-20 12:13:56,0.035s,PASSED
pages.Search_Page.switchToWindow(),Chrome 86.0.4240.198,,,2020-11-20 12:13:56,2020-11-20 12:13:58,1.654s,PASSED
"utilities.SafeActions.safeCheck(findTestObject(""SEARCH_PAYMENT/ELECTRONIC_CHECK""), ""Echeck"", [pageLoadTime])",Chrome 86.0.4240.198,Select 'E-check' radio button,,2020-11-20 12:13:58,2020-11-20 12:14:04,5.486s,PASSED
"pages.Search_Page.setSearchDetails(lastName, VISA, checkingAccNum)",Chrome 86.0.4240.198,Enter billing last name,,2020-11-20 12:14:04,2020-11-20 12:14:09,5.296s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""SEARCH_PAYMENT/SEARCH_BUTTON""), ""Search"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Search',,2020-11-20 12:14:09,2020-11-20 12:14:14,5.446s,PASSED
pages.Payment_Page.verifyPaymentDetailsInReceipt(PaymentID),Chrome 86.0.4240.198,Verify payment details,,2020-11-20 12:14:14,2020-11-20 12:14:16,2.034s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""SEARCH_PAYMENT/SEARCH_ ICON""), ""SearchIcon"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Search' icon to generate receipt,,2020-11-20 12:14:16,2020-11-20 12:14:18,1.965s,PASSED
"scrollToElement(findTestObject(""SEARCH_PAYMENT/CLOSE_BUTTON""), 30)",Chrome 86.0.4240.198,,,2020-11-20 12:14:18,2020-11-20 12:14:20,1.875s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""SEARCH_PAYMENT/EMAIL_ RECEIPT""), ""Email Receipt"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Email Receipt',,2020-11-20 12:14:20,2020-11-20 12:14:22,1.859s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""SEARCH_PAYMENT/SEND_ EMAIL_BUTTON""), ""Send Email"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Send Email',,2020-11-20 12:14:22,2020-11-20 12:14:24,2.339s,PASSED
Start listener action : afterTestCase,Chrome 86.0.4240.198,,,2020-11-20 12:14:24,2020-11-20 12:14:25,0.920s,PASSED
,,,,,,,
Test Cases/Consumer_Make_Payment/TC_006_Echeck_Savings_MultiLine_Payment,Chrome 86.0.4240.198,,,2020-11-20 12:14:25,2020-11-20 12:17:14,2m - 48.894s,PASSED
Start listener action : beforeTestCase,Chrome 86.0.4240.198,,,2020-11-20 12:14:26,2020-11-20 12:14:26,0.000s,PASSED
"utilities.SafeActions.openBrowser(certpay_url, [pageLoadTime])",Chrome 86.0.4240.198,Open Certpay application,,2020-11-20 12:14:26,2020-11-20 12:14:46,19.755s,PASSED
"utilities.SafeActions.safeType(findTestObject(""MAKE_ PAYMENT/Home_ Page/BUREAU_CODE""), bureauCode, ""Bureau code"", [pageLoadTime])",Chrome 86.0.4240.198,Enter valid Bureau code,,2020-11-20 12:14:46,2020-11-20 12:14:48,2.231s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/BEGIN_PAYMENT""), ""Begin payment"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Begin Payment',,2020-11-20 12:14:48,2020-11-20 12:14:51,3.132s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/NEXT_BUTTON""), ""Continue"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Continue',,2020-11-20 12:14:51,2020-11-20 12:15:00,8.959s,PASSED
"utilities.SafeActions.safeCheck(findTestObject(""MAKE_ PAYMENT/Home_ Page/ELECTRONIC_CHECK""), ""Electronic check"", [pageLoadTime])",Chrome 86.0.4240.198,Select 'Electronic check' radio button,,2020-11-20 12:15:00,2020-11-20 12:15:03,2.702s,PASSED
"pages.Payment_Page.setAmount(""1"", paymentAmount, ""testing"", referenceNum)",Chrome 86.0.4240.198,"Enter Payment Amount,reference Num,comments",,2020-11-20 12:15:03,2020-11-20 12:15:12,9.419s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/ADD_ANOTHER_PROPERTY""), ""Multi-Payment"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Add another property',,2020-11-20 12:15:12,2020-11-20 12:15:16,3.971s,PASSED
"pages.Payment_Page.setAmount(""2"", paymentAmount2, ""Payment for testing"", referenceNum)",Chrome 86.0.4240.198,"Enter Payment Amount,reference Num,comments",,2020-11-20 12:15:16,2020-11-20 12:15:24,8.046s,PASSED
"utilities.SafeActions.safeSelectOptionInDropdownByVisibleText(findTestObject(""MAKE_ PAYMENT/Home_ Page/PAYMENT_TYPE""), paymentType, ""Payment Type"", [pageLoadTime])",Chrome 86.0.4240.198,Select 'Payment type',,2020-11-20 12:15:24,2020-11-20 12:15:27,3.075s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""), ""Continue"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Continue',,2020-11-20 12:15:27,2020-11-20 12:15:31,3.966s,PASSED
"pages.Payment_Page.setPersonalDetails(firstName, lastName, telephone)",Chrome 86.0.4240.198,"Enter First and Last name,telephone",,2020-11-20 12:15:31,2020-11-20 12:15:39,7.657s,PASSED
"pages.Payment_Page.setLocationDetails(address, zipCode)",Chrome 86.0.4240.198,Enter address details,,2020-11-20 12:15:39,2020-11-20 12:15:43,4.458s,PASSED
"pages.Payment_Page.clickOnElement(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""))",Chrome 86.0.4240.198,Click on 'Continue',,2020-11-20 12:15:43,2020-11-20 12:15:46,2.999s,PASSED
"utilities.SafeActions.safeCheck(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/CheckBox""), ""Billing CheckBox"", [pageLoadTime])",Chrome 86.0.4240.198,Select checkbox 'My billing information is same information i entered in previous page',,2020-11-20 12:15:46,2020-11-20 12:15:50,3.962s,PASSED
waitForPageLoad(2),Chrome 86.0.4240.198,,,2020-11-20 12:15:50,2020-11-20 12:15:51,1.181s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""), ""Continue"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Continue',,2020-11-20 12:15:51,2020-11-20 12:15:57,5.669s,PASSED
"utilities.SafeActions.safeCheck(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/ACC_TYPE_SAVINGS""), ""Savings"", [pageLoadTime])",Chrome 86.0.4240.198,Select Account type as 'Savings',,2020-11-20 12:15:57,2020-11-20 12:16:00,3.087s,PASSED
"pages.Payment_Page.setElectronicCheckInformation(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/CHECKING_ACCOUNT_NUMBER""), findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/CONFIRM_CHECKING_ACC_NUM""), routingNum, checkingAccNum)",Chrome 86.0.4240.198,"Enter 'Routing Number',Savings account Number",,2020-11-20 12:16:00,2020-11-20 12:16:08,8.024s,PASSED
"utilities.SafeActions.safeType(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/EMAIL_ADDRESS""), emailAddress, ""EmailAddress"", [pageLoadTime])",Chrome 86.0.4240.198,Enter 'Email address',,2020-11-20 12:16:08,2020-11-20 12:16:11,2.427s,PASSED
"utilities.SafeActions.safeType(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/SIGNATURE""), firstName, ""EmailAddress"", [pageLoadTime])",Chrome 86.0.4240.198,Enter 'Signature',,2020-11-20 12:16:11,2020-11-20 12:16:13,2.255s,PASSED
"utilities.SafeActions.safeType(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/AGREEMENT""), ""Yes"", ""Agreement"", [pageLoadTime])",Chrome 86.0.4240.198,Enter 'Agreement' (Yes),,2020-11-20 12:16:13,2020-11-20 12:16:15,2.237s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/CHECK_CONTINUE""), ""Continue"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Continue',,2020-11-20 12:16:15,2020-11-20 12:16:17,1.903s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""), ""Continue"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'I accept',,2020-11-20 12:16:17,2020-11-20 12:16:21,4.336s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/I_AGREE""), ""I agree"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'I agree',,2020-11-20 12:16:21,2020-11-20 12:16:26,4.991s,PASSED
"pages.Payment_Page.verifyUserDetails(firstName, lastName, emailAddress, """", ""Savings"")",Chrome 86.0.4240.198,,,2020-11-20 12:16:26,2020-11-20 12:16:32,5.749s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Verification_ Details/PROCESS_PAYMENT""), ""Process Payment"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Process Payment',,2020-11-20 12:16:32,2020-11-20 12:16:34,1.919s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Verification_ Details/YES_BUTTON""), ""yes button"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Yes',,2020-11-20 12:16:34,2020-11-20 12:16:38,4.314s,PASSED
"verifyElementPresent(findTestObject(""MAKE_ PAYMENT/Verification_ Details/PENDING""), 30)",Chrome 86.0.4240.198,Verify Payment Status,,2020-11-20 12:16:38,2020-11-20 12:16:40,1.551s,PASSED
PaymentID = pages.Payment_Page.verifyECheckPaymentApproval(referenceNum),Chrome 86.0.4240.198,Verify details and notedown payment id,,2020-11-20 12:16:40,2020-11-20 12:16:43,2.795s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""SEARCH_PAYMENT/SEARCH_PAYMENT""), ""Search Payment"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Search Payment',,2020-11-20 12:16:43,2020-11-20 12:16:45,1.957s,PASSED
waitForPageLoad(10),Chrome 86.0.4240.198,,,2020-11-20 12:16:45,2020-11-20 12:16:45,0.035s,PASSED
pages.Search_Page.switchToWindow(),Chrome 86.0.4240.198,,,2020-11-20 12:16:45,2020-11-20 12:16:47,2.251s,PASSED
"utilities.SafeActions.safeCheck(findTestObject(""SEARCH_PAYMENT/ELECTRONIC_CHECK""), ""Echeck"", [pageLoadTime])",Chrome 86.0.4240.198,Select 'E-check' radio button,,2020-11-20 12:16:47,2020-11-20 12:16:52,4.729s,PASSED
