Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"utilities.SafeActions.safeClick(findTestObject(""SEARCH_PAYMENT/SEARCH_ ICON""), ""SearchIcon"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Search' icon to generate receipt,,2020-11-20 12:30:56,2020-11-20 12:30:58,2.029s,PASSED
delay(2),Chrome 86.0.4240.198,,,2020-11-20 12:30:58,2020-11-20 12:31:00,2.005s,PASSED
"scrollToElement(findTestObject(""SEARCH_PAYMENT/CLOSE_BUTTON""), 30)",Chrome 86.0.4240.198,,,2020-11-20 12:31:00,2020-11-20 12:31:00,0.392s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""SEARCH_PAYMENT/EMAIL_ RECEIPT""), ""Email Receipt"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Email Receipt',,2020-11-20 12:31:00,2020-11-20 12:31:02,1.910s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""SEARCH_PAYMENT/SEND_ EMAIL_BUTTON""), ""Send Email"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Send Email',,2020-11-20 12:31:02,2020-11-20 12:31:04,2.367s,PASSED
Start listener action : afterTestCase,Chrome 86.0.4240.198,,,2020-11-20 12:31:04,2020-11-20 12:31:05,0.799s,PASSED
,,,,,,,
Test Cases/Consumer_Make_Payment/TC_004_Echeck_Checking_MultiLine_Payment,Chrome 86.0.4240.198,,,2020-11-20 12:31:05,2020-11-20 12:34:04,2m - 58.642s,PASSED
Start listener action : beforeTestCase,Chrome 86.0.4240.198,,,2020-11-20 12:31:05,2020-11-20 12:31:05,0.001s,PASSED
"utilities.SafeActions.openBrowser(certpay_url, [pageLoadTime])",Chrome 86.0.4240.198,Open Certpay application,,2020-11-20 12:31:06,2020-11-20 12:31:16,10.609s,PASSED
"utilities.SafeActions.safeType(findTestObject(""MAKE_ PAYMENT/Home_ Page/BUREAU_CODE""), bureauCode, ""Bureau code"", [pageLoadTime])",Chrome 86.0.4240.198,Enter valid Bureau code,,2020-11-20 12:31:16,2020-11-20 12:31:18,2.092s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/BEGIN_PAYMENT""), ""Begin payment"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Begin Payment',,2020-11-20 12:31:18,2020-11-20 12:31:23,4.337s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/NEXT_BUTTON""), ""Continue"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Continue',,2020-11-20 12:31:23,2020-11-20 12:31:29,5.890s,PASSED
"utilities.SafeActions.safeCheck(findTestObject(""MAKE_ PAYMENT/Home_ Page/ELECTRONIC_CHECK""), ""Echeck"", [pageLoadTime])",Chrome 86.0.4240.198,Select 'Electronic check' radio button,,2020-11-20 12:31:29,2020-11-20 12:31:32,3.125s,PASSED
"pages.Payment_Page.setAmount(""1"", paymentAmount, ""testing"", referenceNum)",Chrome 86.0.4240.198,"Enter payment amount,reference num,comments",,2020-11-20 12:31:32,2020-11-20 12:31:40,8.601s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/ADD_ANOTHER_PROPERTY""), ""Multi-Payment"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Add another property',,2020-11-20 12:31:40,2020-11-20 12:31:44,3.929s,PASSED
"pages.Payment_Page.setAmount(""2"", paymentAmount2, ""Payment for testing"", referenceNum)",Chrome 86.0.4240.198,"Enter payment amount,reference num,comments",,2020-11-20 12:31:44,2020-11-20 12:31:52,7.809s,PASSED
"utilities.SafeActions.safeSelectOptionInDropdownByVisibleText(findTestObject(""MAKE_ PAYMENT/Home_ Page/PAYMENT_TYPE""), paymentType, ""Payment Type"", [pageLoadTime])",Chrome 86.0.4240.198,Select 'Payment type',,2020-11-20 12:31:52,2020-11-20 12:31:55,2.986s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""), ""Continue"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Continue',,2020-11-20 12:31:55,2020-11-20 12:31:59,4.038s,PASSED
"pages.Payment_Page.setPersonalDetails(firstName, lastName, telephone)",Chrome 86.0.4240.198,"Enter First and Last name,telephone",,2020-11-20 12:31:59,2020-11-20 12:32:07,8.135s,PASSED
"pages.Payment_Page.setLocationDetails(address, zipCode)",Chrome 86.0.4240.198,Enter addess details,,2020-11-20 12:32:07,2020-11-20 12:32:12,4.366s,PASSED
"pages.Payment_Page.clickOnElement(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""))",Chrome 86.0.4240.198,Click on 'Continue',,2020-11-20 12:32:12,2020-11-20 12:32:14,2.668s,PASSED
"utilities.SafeActions.safeCheck(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/CheckBox""), ""Billing CheckBox"", [pageLoadTime])",Chrome 86.0.4240.198,Select checkbox 'My billing information is same information i entered in previous page',,2020-11-20 12:32:14,2020-11-20 12:32:18,3.874s,PASSED
waitForPageLoad(2),Chrome 86.0.4240.198,,,2020-11-20 12:32:18,2020-11-20 12:32:20,2.315s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""), ""Continue"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Continue',,2020-11-20 12:32:20,2020-11-20 12:32:26,5.075s,PASSED
"utilities.SafeActions.safeCheck(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/ACC_TYPE_CHECKING""), ""Checking"", [pageLoadTime])",Chrome 86.0.4240.198,Select Account type as 'Checking',,2020-11-20 12:32:26,2020-11-20 12:32:29,3.088s,PASSED
"pages.Payment_Page.setElectronicCheckInformation(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/CHECKING_ACCOUNT_NUMBER""), findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/CONFIRM_CHECKING_ACC_NUM""), routingNum, checkingAccNum)",Chrome 86.0.4240.198,"Enter 'Routing Number',checking account num",,2020-11-20 12:32:29,2020-11-20 12:32:37,8.126s,PASSED
"utilities.SafeActions.safeType(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/EMAIL_ADDRESS""), emailAddress, ""EmailAddress"", [pageLoadTime])",Chrome 86.0.4240.198,Enter 'Email address',,2020-11-20 12:32:37,2020-11-20 12:32:39,2.384s,PASSED
"utilities.SafeActions.safeType(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/SIGNATURE""), firstName, ""EmailAddress"", [pageLoadTime])",Chrome 86.0.4240.198,Enter 'Signature',,2020-11-20 12:32:39,2020-11-20 12:32:41,2.236s,PASSED
"utilities.SafeActions.safeType(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/AGREEMENT""), ""Yes"", ""Agreement"", [pageLoadTime])",Chrome 86.0.4240.198,Enter 'Agreement' (Yes),,2020-11-20 12:32:41,2020-11-20 12:32:44,2.268s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/CHECK_CONTINUE""), ""Continue"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Continue',,2020-11-20 12:32:44,2020-11-20 12:32:46,1.903s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""), ""Continue"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'I accept',,2020-11-20 12:32:46,2020-11-20 12:32:50,4.309s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/I_AGREE""), ""I agree"", [pageLoadTime])",Chrome 86.0.4240.198,,,2020-11-20 12:32:50,2020-11-20 12:32:54,4.534s,PASSED
"pages.Payment_Page.verifyUserDetails(firstName, lastName, emailAddress, ""Discover"", ""Checking"")",Chrome 86.0.4240.198,Verify user details,,2020-11-20 12:32:54,2020-11-20 12:33:00,5.714s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Verification_ Details/PROCESS_PAYMENT""), ""Process Payment"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Process Payment',,2020-11-20 12:33:00,2020-11-20 12:33:02,1.889s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Verification_ Details/YES_BUTTON""), ""yes button"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Yes',,2020-11-20 12:33:02,2020-11-20 12:33:06,4.100s,PASSED
"verifyElementPresent(findTestObject(""MAKE_ PAYMENT/Verification_ Details/PENDING""), 30)",Chrome 86.0.4240.198,Verify Payment Status,,2020-11-20 12:33:06,2020-11-20 12:33:08,1.590s,PASSED
PaymentID = pages.Payment_Page.verifyECheckPaymentApproval(referenceNum),Chrome 86.0.4240.198,Verify details and notedown payment id,,2020-11-20 12:33:08,2020-11-20 12:33:10,2.757s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""SEARCH_PAYMENT/SEARCH_PAYMENT""), ""Search Payment"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Search Payment',,2020-11-20 12:33:10,2020-11-20 12:33:12,1.887s,PASSED
waitForPageLoad(10),Chrome 86.0.4240.198,,,2020-11-20 12:33:12,2020-11-20 12:33:12,0.031s,PASSED
pages.Search_Page.switchToWindow(),Chrome 86.0.4240.198,,,2020-11-20 12:33:12,2020-11-20 12:33:14,1.623s,PASSED
"utilities.SafeActions.safeCheck(findTestObject(""SEARCH_PAYMENT/ELECTRONIC_CHECK""), ""Echeck"", [pageLoadTime])",Chrome 86.0.4240.198,Select 'E-check' radio button,,2020-11-20 12:33:14,2020-11-20 12:33:19,4.819s,PASSED
"pages.Search_Page.setSearchDetails(lastName, VISA, checkingAccNum)",Chrome 86.0.4240.198,"Enter billing last name,acc num",,2020-11-20 12:33:19,2020-11-20 12:33:24,5.353s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""SEARCH_PAYMENT/SEARCH_BUTTON""), ""Search"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Search',,2020-11-20 12:33:24,2020-11-20 12:33:30,6.122s,PASSED
pages.Payment_Page.verifyPaymentDetailsInReceipt(PaymentID),Chrome 86.0.4240.198,Verify payment details,,2020-11-20 12:33:30,2020-11-20 12:33:36,5.702s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""SEARCH_PAYMENT/SEARCH_ ICON""), ""SearchIcon"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Search' icon to generate receipt,,2020-11-20 12:33:36,2020-11-20 12:33:44,8.093s,PASSED
"scrollToElement(findTestObject(""SEARCH_PAYMENT/CLOSE_BUTTON""), 0)",Chrome 86.0.4240.198,,,2020-11-20 12:33:44,2020-11-20 12:33:47,2.882s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""SEARCH_PAYMENT/EMAIL_ RECEIPT""), ""Email Receipt"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Email Receipt',,2020-11-20 12:33:47,2020-11-20 12:33:55,8.075s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""SEARCH_PAYMENT/SEND_ EMAIL_BUTTON""), ""Send Email"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Send Email',,2020-11-20 12:33:55,2020-11-20 12:34:03,7.919s,PASSED
Start listener action : afterTestCase,Chrome 86.0.4240.198,,,2020-11-20 12:34:03,2020-11-20 12:34:04,0.785s,PASSED
,,,,,,,
Test Cases/Consumer_Make_Payment/TC_005_Echeck_Savings_SingleLine_Payment,Chrome 86.0.4240.198,,,2020-11-20 12:34:04,2020-11-20 12:36:26,2m - 22.686s,PASSED
Start listener action : beforeTestCase,Chrome 86.0.4240.198,,,2020-11-20 12:34:04,2020-11-20 12:34:04,0.001s,PASSED
"utilities.SafeActions.openBrowser(certpay_url, [pageLoadTime])",Chrome 86.0.4240.198,Open Certpay application,,2020-11-20 12:34:04,2020-11-20 12:34:14,9.618s,PASSED
"utilities.SafeActions.safeType(findTestObject(""MAKE_ PAYMENT/Home_ Page/BUREAU_CODE""), bureauCode, ""Bureau code"", [pageLoadTime])",Chrome 86.0.4240.198,Enter valid Bureau code,,2020-11-20 12:34:14,2020-11-20 12:34:16,2.140s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/BEGIN_PAYMENT""), ""Begin payment"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Begin Payment',,2020-11-20 12:34:16,2020-11-20 12:34:20,4.083s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/NEXT_BUTTON""), ""Continue"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Continue',,2020-11-20 12:34:20,2020-11-20 12:34:25,4.951s,PASSED
"utilities.SafeActions.safeCheck(findTestObject(""MAKE_ PAYMENT/Home_ Page/ELECTRONIC_CHECK""), ""Electronic check"", [pageLoadTime])",Chrome 86.0.4240.198,Select 'Electronic check' radio button,,2020-11-20 12:34:25,2020-11-20 12:34:28,2.690s,PASSED
"pages.Payment_Page.setAmount(""1"", paymentAmount, ""testing"", referenceNum)",Chrome 86.0.4240.198,"Enter Payment Amount,reference num,comments",,2020-11-20 12:34:28,2020-11-20 12:34:38,9.566s,PASSED
"utilities.SafeActions.safeSelectOptionInDropdownByVisibleText(findTestObject(""MAKE_ PAYMENT/Home_ Page/PAYMENT_TYPE""), paymentType, ""Payment Type"", [pageLoadTime])",Chrome 86.0.4240.198,Select 'Payment type',,2020-11-20 12:34:38,2020-11-20 12:34:41,3.019s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""), ""Continue"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Continue',,2020-11-20 12:34:41,2020-11-20 12:34:45,4.261s,PASSED
"pages.Payment_Page.setPersonalDetails(firstName, lastName, telephone)",Chrome 86.0.4240.198,"Enter First and Last name,telephone",,2020-11-20 12:34:45,2020-11-20 12:34:53,7.956s,PASSED
"pages.Payment_Page.setLocationDetails(address, zipCode)",Chrome 86.0.4240.198,Enter address details,,2020-11-20 12:34:53,2020-11-20 12:34:57,4.331s,PASSED
"pages.Payment_Page.clickOnElement(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""))",Chrome 86.0.4240.198,Click on 'Continue',,2020-11-20 12:34:57,2020-11-20 12:35:00,2.940s,PASSED
"utilities.SafeActions.safeCheck(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/CheckBox""), ""Billing CheckBox"", [pageLoadTime])",Chrome 86.0.4240.198,Select checkbox 'My billing information is same information i entered in previous page',,2020-11-20 12:35:00,2020-11-20 12:35:04,3.971s,PASSED
waitForPageLoad(2),Chrome 86.0.4240.198,,,2020-11-20 12:35:04,2020-11-20 12:35:05,1.213s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""), ""Continue"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Continue',,2020-11-20 12:35:05,2020-11-20 12:35:11,5.438s,PASSED
"utilities.SafeActions.safeCheck(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/ACC_TYPE_SAVINGS""), ""Savings"", [pageLoadTime])",Chrome 86.0.4240.198,Select Account type as 'Savings',,2020-11-20 12:35:11,2020-11-20 12:35:14,3.240s,PASSED
"pages.Payment_Page.setElectronicCheckInformation(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/CHECKING_ACCOUNT_NUMBER""), findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/CONFIRM_CHECKING_ACC_NUM""), routingNum, checkingAccNum)",Chrome 86.0.4240.198,"Enter 'Routing Number',Checking acc num",,2020-11-20 12:35:14,2020-11-20 12:35:22,8.296s,PASSED
"utilities.SafeActions.safeType(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/EMAIL_ADDRESS""), emailAddress, ""EmailAddress"", [pageLoadTime])",Chrome 86.0.4240.198,Enter 'Email address',,2020-11-20 12:35:22,2020-11-20 12:35:24,2.316s,PASSED
"utilities.SafeActions.safeType(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/SIGNATURE""), firstName, ""EmailAddress"", [pageLoadTime])",Chrome 86.0.4240.198,Enter 'Signature',,2020-11-20 12:35:24,2020-11-20 12:35:27,2.242s,PASSED
"utilities.SafeActions.safeType(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/AGREEMENT""), ""Yes"", ""Agreement"", [pageLoadTime])",Chrome 86.0.4240.198,Enter 'Agreement' (Yes),,2020-11-20 12:35:27,2020-11-20 12:35:29,2.276s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/CHECK_CONTINUE""), ""Continue"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Continue',,2020-11-20 12:35:29,2020-11-20 12:35:31,1.885s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""), ""Continue"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'I accept',,2020-11-20 12:35:31,2020-11-20 12:35:35,4.001s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/I_AGREE""), ""I agree"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'I agree',,2020-11-20 12:35:35,2020-11-20 12:35:40,5.453s,PASSED
"pages.Payment_Page.verifyUserDetails(firstName, lastName, emailAddress, ""Discover"", ""Savings"")",Chrome 86.0.4240.198,,,2020-11-20 12:35:40,2020-11-20 12:35:46,5.769s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Verification_ Details/PROCESS_PAYMENT""), ""Process Payment"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Process Payment',,2020-11-20 12:35:46,2020-11-20 12:35:48,1.899s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Verification_ Details/YES_BUTTON""), ""yes button"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Yes',,2020-11-20 12:35:48,2020-11-20 12:35:52,4.435s,PASSED
"verifyElementPresent(findTestObject(""MAKE_ PAYMENT/Verification_ Details/PENDING""), 30)",Chrome 86.0.4240.198,Verify Payment Status,,2020-11-20 12:35:52,2020-11-20 12:35:54,1.635s,PASSED
PaymentID = pages.Payment_Page.verifyECheckPaymentApproval(referenceNum),Chrome 86.0.4240.198,Verify details and note down payment id,,2020-11-20 12:35:54,2020-11-20 12:35:57,2.773s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""SEARCH_PAYMENT/SEARCH_PAYMENT""), ""Search Payment"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Search Payment',,2020-11-20 12:35:57,2020-11-20 12:35:59,1.940s,PASSED
waitForPageLoad(10),Chrome 86.0.4240.198,,,2020-11-20 12:35:59,2020-11-20 12:35:59,0.030s,PASSED
pages.Search_Page.switchToWindow(),Chrome 86.0.4240.198,,,2020-11-20 12:35:59,2020-11-20 12:36:01,2.128s,PASSED
"utilities.SafeActions.safeCheck(findTestObject(""SEARCH_PAYMENT/ELECTRONIC_CHECK""), ""Echeck"", [pageLoadTime])",Chrome 86.0.4240.198,Select 'E-check' radio button,,2020-11-20 12:36:01,2020-11-20 12:36:06,4.811s,PASSED
"pages.Search_Page.setSearchDetails(lastName, VISA, checkingAccNum)",Chrome 86.0.4240.198,Enter billing last name,,2020-11-20 12:36:06,2020-11-20 12:36:11,5.250s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""SEARCH_PAYMENT/SEARCH_BUTTON""), ""Search"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Search',,2020-11-20 12:36:11,2020-11-20 12:36:16,5.268s,PASSED
pages.Payment_Page.verifyPaymentDetailsInReceipt(PaymentID),Chrome 86.0.4240.198,Verify payment details,,2020-11-20 12:36:16,2020-11-20 12:36:18,2.005s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""SEARCH_PAYMENT/SEARCH_ ICON""), ""SearchIcon"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Search' icon to generate receipt,,2020-11-20 12:36:18,2020-11-20 12:36:20,1.896s,PASSED
"scrollToElement(findTestObject(""SEARCH_PAYMENT/CLOSE_BUTTON""), 30)",Chrome 86.0.4240.198,,,2020-11-20 12:36:20,2020-11-20 12:36:21,1.089s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""SEARCH_PAYMENT/EMAIL_ RECEIPT""), ""Email Receipt"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Email Receipt',,2020-11-20 12:36:21,2020-11-20 12:36:23,1.925s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""SEARCH_PAYMENT/SEND_ EMAIL_BUTTON""), ""Send Email"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Send Email',,2020-11-20 12:36:23,2020-11-20 12:36:26,2.404s,PASSED
Start listener action : afterTestCase,Chrome 86.0.4240.198,,,2020-11-20 12:36:26,2020-11-20 12:36:26,0.802s,PASSED
,,,,,,,
Test Cases/Consumer_Make_Payment/TC_006_Echeck_Savings_MultiLine_Payment,Chrome 86.0.4240.198,,,2020-11-20 12:36:26,2020-11-20 12:39:05,2m - 38.955s,PASSED
Start listener action : beforeTestCase,Chrome 86.0.4240.198,,,2020-11-20 12:36:27,2020-11-20 12:36:27,0.001s,PASSED
"utilities.SafeActions.openBrowser(certpay_url, [pageLoadTime])",Chrome 86.0.4240.198,Open Certpay application,,2020-11-20 12:36:27,2020-11-20 12:36:39,12.272s,PASSED
"utilities.SafeActions.safeType(findTestObject(""MAKE_ PAYMENT/Home_ Page/BUREAU_CODE""), bureauCode, ""Bureau code"", [pageLoadTime])",Chrome 86.0.4240.198,Enter valid Bureau code,,2020-11-20 12:36:39,2020-11-20 12:36:41,2.054s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/BEGIN_PAYMENT""), ""Begin payment"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Begin Payment',,2020-11-20 12:36:41,2020-11-20 12:36:45,3.476s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/NEXT_BUTTON""), ""Continue"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Continue',,2020-11-20 12:36:45,2020-11-20 12:36:51,6.003s,PASSED
"utilities.SafeActions.safeCheck(findTestObject(""MAKE_ PAYMENT/Home_ Page/ELECTRONIC_CHECK""), ""Electronic check"", [pageLoadTime])",Chrome 86.0.4240.198,Select 'Electronic check' radio button,,2020-11-20 12:36:51,2020-11-20 12:36:54,3.334s,PASSED
"pages.Payment_Page.setAmount(""1"", paymentAmount, ""testing"", referenceNum)",Chrome 86.0.4240.198,"Enter Payment Amount,reference Num,comments",,2020-11-20 12:36:54,2020-11-20 12:37:02,8.109s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/ADD_ANOTHER_PROPERTY""), ""Multi-Payment"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Add another property',,2020-11-20 12:37:02,2020-11-20 12:37:06,3.878s,PASSED
"pages.Payment_Page.setAmount(""2"", paymentAmount2, ""Payment for testing"", referenceNum)",Chrome 86.0.4240.198,"Enter Payment Amount,reference Num,comments",,2020-11-20 12:37:06,2020-11-20 12:37:14,7.348s,PASSED
"utilities.SafeActions.safeSelectOptionInDropdownByVisibleText(findTestObject(""MAKE_ PAYMENT/Home_ Page/PAYMENT_TYPE""), paymentType, ""Payment Type"", [pageLoadTime])",Chrome 86.0.4240.198,Select 'Payment type',,2020-11-20 12:37:14,2020-11-20 12:37:17,3.072s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""), ""Continue"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Continue',,2020-11-20 12:37:17,2020-11-20 12:37:21,3.884s,PASSED
"pages.Payment_Page.setPersonalDetails(firstName, lastName, telephone)",Chrome 86.0.4240.198,"Enter First and Last name,telephone",,2020-11-20 12:37:21,2020-11-20 12:37:28,7.425s,PASSED
"pages.Payment_Page.setLocationDetails(address, zipCode)",Chrome 86.0.4240.198,Enter address details,,2020-11-20 12:37:28,2020-11-20 12:37:32,4.115s,PASSED
"pages.Payment_Page.clickOnElement(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""))",Chrome 86.0.4240.198,Click on 'Continue',,2020-11-20 12:37:32,2020-11-20 12:37:35,2.899s,PASSED
"utilities.SafeActions.safeCheck(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/CheckBox""), ""Billing CheckBox"", [pageLoadTime])",Chrome 86.0.4240.198,Select checkbox 'My billing information is same information i entered in previous page',,2020-11-20 12:37:35,2020-11-20 12:37:39,3.602s,PASSED
waitForPageLoad(2),Chrome 86.0.4240.198,,,2020-11-20 12:37:39,2020-11-20 12:37:41,2.222s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""), ""Continue"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Continue',,2020-11-20 12:37:41,2020-11-20 12:37:46,5.050s,PASSED
"utilities.SafeActions.safeCheck(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/ACC_TYPE_SAVINGS""), ""Savings"", [pageLoadTime])",Chrome 86.0.4240.198,Select Account type as 'Savings',,2020-11-20 12:37:46,2020-11-20 12:37:49,2.997s,PASSED
"pages.Payment_Page.setElectronicCheckInformation(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/CHECKING_ACCOUNT_NUMBER""), findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/CONFIRM_CHECKING_ACC_NUM""), routingNum, checkingAccNum)",Chrome 86.0.4240.198,"Enter 'Routing Number',Savings account Number",,2020-11-20 12:37:49,2020-11-20 12:37:56,7.414s,PASSED
"utilities.SafeActions.safeType(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/EMAIL_ADDRESS""), emailAddress, ""EmailAddress"", [pageLoadTime])",Chrome 86.0.4240.198,Enter 'Email address',,2020-11-20 12:37:56,2020-11-20 12:37:58,2.181s,PASSED
"utilities.SafeActions.safeType(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/SIGNATURE""), firstName, ""EmailAddress"", [pageLoadTime])",Chrome 86.0.4240.198,Enter 'Signature',,2020-11-20 12:37:58,2020-11-20 12:38:00,2.041s,PASSED
"utilities.SafeActions.safeType(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/AGREEMENT""), ""Yes"", ""Agreement"", [pageLoadTime])",Chrome 86.0.4240.198,Enter 'Agreement' (Yes),,2020-11-20 12:38:00,2020-11-20 12:38:03,2.062s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/CHECK_CONTINUE""), ""Continue"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'Continue',,2020-11-20 12:38:03,2020-11-20 12:38:04,1.747s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""), ""Continue"", [pageLoadTime])",Chrome 86.0.4240.198,Click on 'I accept',,2020-11-20 12:38:04,2020-11-20 12:38:08,4.057s,PASSED
